***small example from ESPaDOnS LibreEsprit format
  47824 5
  591.6715  8.9780e-01 -1.5278e-04  7.2447e-04  4.5025e-04  7.3509e-04
  591.6754  9.2304e-01  7.4543e-05  1.9035e-03  7.7024e-07  7.3387e-04
  591.6791  9.3421e-01  6.2485e-04 -6.2268e-04  9.7046e-05  7.6269e-04
  591.6829  9.3244e-01 -1.2481e-03  1.8643e-04 -8.1902e-04  7.5941e-04
  591.6868  9.2887e-01 -1.4695e-03  3.1846e-04  3.3810e-04  7.3220e-04
  591.6906  9.2096e-01 -2.6658e-04 -1.8269e-04  1.2027e-03  7.5515e-04
  591.6942  9.1704e-01 -1.4106e-03  2.3995e-05  3.7995e-04  7.5585e-04
  591.6981  9.1947e-01 -1.3202e-04  5.6989e-04 -1.7579e-04  7.2986e-04
  591.7018  9.1398e-01 -1.7019e-04 -3.7392e-04 -1.1336e-03  7.4612e-04
  591.7056  8.9295e-01  3.9166e-04  1.2446e-03 -1.7117e-04  7.4375e-04
  591.7094  8.8663e-01 -1.7831e-03 -2.2775e-04  4.4908e-04  7.2202e-04
  591.7133  9.0411e-01  6.6036e-04 -2.4542e-04 -6.2682e-04  7.3340e-04
  591.7169  9.2274e-01 -1.1683e-03 -1.2797e-04 -9.8670e-04  7.5588e-04
  591.7208  9.3979e-01 -2.9334e-04  2.2911e-04 -1.0887e-03  7.5175e-04
  591.7245  9.4553e-01  1.0690e-04  7.4965e-04  5.4912e-04  7.4017e-04
  591.7283  9.4731e-01  1.6530e-04 -9.3034e-05 -4.8771e-04  7.6632e-04
  591.7321  9.5407e-01 -2.2175e-04 -1.9717e-03  1.5304e-03  7.6517e-04
  591.7360  9.5191e-01 -1.2988e-03 -1.0723e-03  1.1156e-03  7.4178e-04
  591.7396  9.5483e-01  4.6514e-04 -1.4064e-03 -4.4751e-04  7.6513e-04
  591.7435  9.4695e-01 -4.4133e-04 -2.9961e-04  1.8826e-04  7.6405e-04
  591.7473  9.4775e-01 -3.1733e-04 -3.9947e-04 -1.6297e-04  7.4000e-04
  591.7509  9.4802e-01  2.0072e-03 -2.8457e-04 -8.8600e-04  7.5712e-04
  591.7548  9.4470e-01  8.7703e-04  2.0447e-03  8.4095e-04  7.6277e-04
  591.7585  9.4548e-01 -7.3319e-04  8.8935e-04 -3.3213e-04  7.4450e-04
  591.7623  9.3826e-01 -5.2629e-04 -9.9808e-05 -2.6907e-04  7.4344e-04
  591.7661  9.3034e-01  3.6751e-04 -5.9897e-04 -9.5540e-04  7.5932e-04
  591.7700  9.2313e-01  1.3142e-03 -9.8777e-05 -7.6474e-04  7.4445e-04
  591.7736  9.1418e-01 -8.7075e-04 -9.3427e-04  1.7482e-04  7.2713e-04
  591.7775  9.2388e-01  1.2504e-03  5.2950e-04  2.3271e-04  7.5704e-04
  591.7812  9.4052e-01 -3.4758e-05 -5.6792e-04  5.8658e-04  7.5823e-04
  591.7850  9.4718e-01 -9.3319e-04 -3.9934e-04 -9.6885e-04  7.3501e-04
  591.7888  9.5034e-01 -2.9884e-04 -7.3374e-04 -7.6617e-04  7.6184e-04
  591.7927  9.4766e-01 -1.3881e-03 -1.3608e-03  7.9442e-04  7.6391e-04
  591.7963  9.4261e-01  9.2188e-05 -6.0838e-04 -1.4073e-03  7.3501e-04
  591.8001  9.4432e-01  4.1667e-04 -1.4946e-03  9.6263e-04  7.5421e-04
  591.8040  9.4192e-01  1.1470e-03  6.1677e-04  6.6493e-04  7.5845e-04
  591.8077  9.4525e-01  2.7864e-04 -3.6794e-04  1.1458e-04  7.4090e-04
  591.8115  9.4759e-01  9.2679e-04  1.4630e-03 -1.0111e-03  7.4615e-04
  591.8152  9.4696e-01  1.8206e-03 -1.1325e-03 -1.1906e-03  7.6209e-04
  591.8190  9.4670e-01 -1.5808e-04 -1.4729e-03 -8.7914e-04  7.5092e-04
  591.8228  9.4637e-01  3.2801e-04 -5.6462e-04  5.6436e-04  7.3774e-04
  591.8267  9.4407e-01  2.5990e-04  3.6011e-04 -6.8596e-04  7.6215e-04
  591.8303  9.3608e-01 -2.2879e-04  3.6743e-04 -1.2932e-04  7.5542e-04
  591.8342  9.3331e-01  8.9416e-04 -3.0820e-05 -1.3370e-03  7.3071e-04
  591.8380  9.3866e-01 -5.3644e-04  2.0685e-04 -1.4344e-03  7.5552e-04
  591.8417  9.4006e-01  1.0306e-03 -5.4178e-04  1.9126e-03  7.5849e-04
  591.8455  9.4828e-01  6.2283e-05  8.0141e-05 -7.3583e-04  7.3653e-04
  591.8494  9.4848e-01  6.3541e-04  2.8999e-04  1.6663e-04  7.5343e-04
  591.8530  9.4757e-01 -1.2068e-04  5.7944e-05 -9.9163e-04  7.6092e-04
  591.8568  9.4641e-01 -1.2809e-03 -2.8651e-04  4.1967e-05  7.4181e-04
  591.8607  9.4115e-01 -1.3120e-04 -3.7597e-04 -3.7069e-04  7.4151e-04
  591.8643  9.3367e-01  3.4485e-04 -4.7055e-05  1.1515e-03  7.5686e-04
  591.8682  9.1122e-01 -1.6308e-04  2.0558e-03 -6.7716e-04  7.3532e-04
  591.8719  8.6101e-01 -4.7403e-04 -3.6589e-04  3.8027e-05  7.0222e-04
  591.8757  7.8773e-01 -5.9992e-04 -6.4471e-04  4.9166e-04  6.9659e-04
  591.8795  7.0241e-01  1.0400e-03  7.7627e-04 -1.5978e-03  6.5839e-04
  591.8834  6.2073e-01  5.6035e-04  1.0560e-03  9.0982e-04  6.0033e-04
  591.8870  6.1439e-01  4.9215e-04  9.8173e-04 -7.8718e-04  6.2207e-04
  591.8909  7.2473e-01 -7.7085e-04 -8.4804e-04 -3.3359e-04  6.6419e-04
  591.8947  8.4727e-01 -4.4469e-04 -8.5701e-04  1.5964e-03  6.9293e-04
  591.8983  9.1360e-01 -3.8477e-04  7.4852e-04  5.8789e-04  7.3771e-04
  591.9022  9.3027e-01 -5.6106e-04  5.2308e-04  4.6908e-04  7.5022e-04
  591.9059  9.3336e-01 -8.3120e-04 -1.5157e-03 -1.0744e-04  7.3389e-04
  591.9097  9.3289e-01  1.1096e-03 -1.0584e-03  9.9554e-04  7.3714e-04
  591.9135  9.3521e-01 -3.3806e-04  1.4736e-04  1.3663e-03  7.5452e-04
  591.9172  9.4015e-01 -1.3353e-04  1.2386e-03  5.0602e-04  7.4405e-04
  591.9210  9.2802e-01 -2.8451e-04  1.3124e-03  6.6870e-05  7.2693e-04
  591.9249  9.1690e-01 -6.1511e-04 -3.5852e-04 -3.1668e-04  7.4677e-04
  591.9285  8.9365e-01  3.0090e-04  2.2510e-04  2.2382e-04  7.3374e-04
  591.9323  8.7200e-01  9.5468e-05 -7.5499e-04 -6.6273e-05  7.0295e-04
  591.9362  8.3430e-01  2.1924e-04 -2.4051e-04 -5.9864e-04  7.0940e-04
  591.9398  7.8656e-01 -1.0555e-04  3.8917e-04  9.3986e-04  6.9523e-04
  591.9437  8.0296e-01  1.0290e-05  5.3152e-04 -9.6283e-04  6.7682e-04
  591.9474  8.6318e-01  7.8323e-04 -3.1249e-04  3.7927e-04  7.1690e-04
  591.9512  9.0847e-01  8.7085e-04 -2.9364e-04 -1.7821e-03  7.4059e-04
  591.9550  9.2667e-01  6.7044e-04 -8.0881e-04  1.3340e-03  7.2928e-04
  591.9587  9.3334e-01  1.1054e-03  9.8364e-04  1.6114e-04  7.3504e-04
  591.9625  9.3790e-01  9.4806e-04  2.5921e-04  6.2943e-05  7.5524e-04
  591.9663  9.3973e-01  6.4968e-04  5.8015e-04  1.4119e-03  7.4267e-04
  591.9702  9.4044e-01 -4.6422e-04 -1.0259e-04 -6.9099e-04  7.2822e-04
  591.9738  9.3782e-01 -5.8089e-04  2.0700e-04 -1.6280e-04  7.5320e-04
  591.9777  9.3383e-01 -4.4405e-04  1.1905e-03  9.0227e-04  7.4659e-04
  591.9813  9.3670e-01 -1.1517e-04  4.4273e-05 -2.5947e-04  7.2381e-04
  591.9852  9.3509e-01 -2.7455e-04 -5.0741e-04  1.8077e-04  7.4769e-04
  591.9890  9.2246e-01 -1.0849e-03  2.1944e-04  3.0461e-04  7.4501e-04
  591.9927  8.8166e-01  2.0599e-05  7.2497e-04 -5.3563e-04  7.0604e-04
  591.9965  8.0945e-01  4.2825e-04  6.5668e-04  7.4092e-04  6.9503e-04
  592.0002  7.6036e-01 -1.7115e-03  1.8373e-03  1.7393e-03  6.8426e-04
  592.0040  8.0499e-01  6.8699e-04  5.0210e-04  5.0239e-04  6.7982e-04
  592.0078  8.8258e-01  1.0047e-04 -1.6819e-04 -9.7674e-05  7.1495e-04
  592.0115  9.2302e-01  3.8347e-04 -1.5416e-03  1.3116e-03  7.4635e-04
  592.0153  9.3665e-01 -6.9416e-04  1.8387e-03 -4.7238e-04  7.4090e-04
  592.0192  9.4176e-01  1.7008e-05 -2.7342e-04 -3.4383e-05  7.2880e-04
  592.0228  9.4704e-01 -1.6155e-03 -2.3669e-03  2.5005e-04  7.5467e-04
  592.0266  9.4658e-01 -3.3811e-04  1.8562e-05 -2.0903e-04  7.5059e-04
  592.0305  9.4365e-01  9.4388e-04  2.3494e-04 -1.1654e-03  7.2604e-04
  592.0341  9.4543e-01 -3.6491e-04 -7.9128e-04  1.1038e-04  7.5031e-04
  592.0380  9.4582e-01  1.8116e-04 -5.2083e-04  6.0784e-04  7.5179e-04
  592.0416  9.4872e-01  7.6905e-06  2.0969e-04 -4.9760e-04  7.2824e-04
  592.0454  9.4835e-01  1.0004e-04 -4.5030e-04 -4.5746e-04  7.4516e-04
  592.0493  9.4411e-01 -3.9087e-04  1.6277e-04 -1.4056e-03  7.5169e-04
  592.0530  9.4141e-01 -4.1819e-04  6.7875e-04  1.1672e-03  7.3246e-04
  592.0568  9.4507e-01 -8.7269e-04  8.4033e-04 -6.9755e-04  7.3710e-04
  592.0605  9.4805e-01 -5.3683e-07  1.8271e-04  4.3621e-04  7.5666e-04
  592.0643  9.4733e-01  1.1868e-04  1.2103e-03  4.9771e-04  7.4351e-04
  592.0681  9.4928e-01 -7.8484e-04  3.0126e-04  1.3331e-03  7.2912e-04
  592.0718  9.4653e-01 -1.0344e-03 -4.8939e-04 -3.0749e-04  7.5447e-04
  592.0756  9.3769e-01 -8.1797e-04 -8.1016e-04 -8.2637e-04  7.4576e-04
  592.0795  9.3384e-01 -1.4996e-03  5.0852e-04  5.5294e-04  7.2042e-04
  592.0831  9.2861e-01 -1.0875e-04 -7.1908e-04  5.2282e-04  7.4290e-04
  592.0869  9.0677e-01  3.8210e-05 -4.1582e-04 -3.0431e-04  7.3808e-04
  592.0908  8.8575e-01 -4.3791e-04  2.1102e-04  8.7569e-04  7.0408e-04
  592.0944  8.9203e-01 -1.0514e-03 -3.8921e-04 -3.2783e-04  7.2494e-04
  592.0983  9.2060e-01 -3.1872e-04  7.9419e-04  1.1445e-03  7.4086e-04
  592.1021  9.3700e-01 -1.9529e-04  6.3109e-06 -6.0736e-04  7.2929e-04
  592.1057  9.4488e-01 -1.2263e-03  8.2301e-04  1.1945e-03  7.3559e-04
  592.1096  9.5039e-01 -1.3000e-04  9.3824e-04  8.2905e-04  7.5472e-04
  592.1132  9.5202e-01 -1.1878e-04  5.5175e-04  9.3563e-05  7.4442e-04
  592.1171  9.5126e-01 -8.2870e-04 -6.5797e-04  5.6413e-05  7.3012e-04
  592.1207  9.5139e-01 -2.9139e-04  6.4358e-05 -1.1212e-04  7.5464e-04
  592.1245  9.5369e-01  7.1207e-04  1.3663e-04  8.7874e-04  7.5128e-04
  592.1284  9.4912e-01  7.1289e-04  2.6350e-04 -7.4133e-04  7.2628e-04
  592.1321  9.4591e-01 -3.6487e-04 -1.3711e-03 -9.0659e-04  7.4823e-04
  592.1359  9.4312e-01 -2.1039e-03 -6.5122e-04 -2.5002e-04  7.4910e-04
  592.1396  9.4466e-01  5.4934e-04 -9.0497e-04  1.4977e-05  7.2616e-04
  592.1434  9.4636e-01  1.0798e-03 -2.1016e-04 -1.0040e-03  7.4255e-04
  592.1472  9.4225e-01  6.4565e-04  2.1674e-03  7.8382e-04  7.4947e-04
  592.1509  9.3423e-01 -1.3938e-03 -1.1957e-03  9.8613e-04  7.2779e-04
  592.1547  9.3642e-01  4.1168e-04 -8.3165e-06 -4.8701e-05  7.3039e-04
  592.1584  9.3933e-01  5.9595e-04  1.1639e-04 -4.3921e-04  7.5050e-04
  592.1622  9.4512e-01  3.2099e-04 -4.3679e-04 -1.2809e-04  7.3957e-04
  592.1660  9.5132e-01  2.3787e-04  4.7850e-04  2.3928e-05  7.2771e-04
  592.1697  9.5357e-01 -4.3060e-04 -1.1073e-03 -5.1059e-04  7.5453e-04
  592.1735  9.5089e-01 -8.1831e-04  6.1218e-04 -4.1447e-04  7.4830e-04
  592.1772  9.5271e-01  8.8288e-04  5.3292e-04  5.1899e-05  7.2537e-04
  592.1810  9.5265e-01  9.9311e-04 -9.7733e-05 -1.0711e-03  7.4990e-04
  592.1848  9.5356e-01 -2.9905e-04  9.7698e-04  1.5007e-03  7.5364e-04
  592.1885  9.5030e-01  7.0518e-04  6.3029e-04  7.6008e-05  7.2640e-04
  592.1923  9.4542e-01  9.6746e-05 -2.6740e-05  1.1411e-03  7.4108e-04
  592.1962  9.3900e-01  4.8578e-05 -4.6953e-04  7.4712e-05  7.4547e-04
  592.1998  9.2827e-01 -1.4331e-03  2.2508e-04 -9.1281e-04  7.2399e-04
  592.2036  9.3007e-01  1.1220e-03 -5.2612e-05  9.8484e-04  7.2723e-04
  592.2075  9.3946e-01  4.8954e-04 -4.7739e-05  6.9602e-04  7.4726e-04
  592.2111  9.4483e-01  3.2545e-04 -1.0662e-04 -1.0008e-04  7.3776e-04
  592.2150  9.4684e-01 -6.7277e-04  7.4662e-04 -3.8166e-04  7.2597e-04
  592.2186  9.4903e-01 -1.4503e-04 -1.4587e-03 -1.7286e-03  7.5109e-04
  592.2224  9.4868e-01 -3.8461e-04  9.5472e-04  2.6066e-04  7.4748e-04
  592.2263  9.4859e-01  9.8030e-04 -6.6863e-04 -1.1201e-03  7.2508e-04
  592.2299  9.3216e-01 -4.8878e-04 -5.1509e-04 -6.9298e-04  7.3965e-04
  592.2338  8.7564e-01  2.8305e-04  1.1493e-03  5.9547e-04  7.1883e-04
  592.2374  7.4302e-01 -6.1757e-04  3.5979e-04  2.4996e-04  6.4635e-04
  592.2412  5.9182e-01 -1.9896e-05  2.6075e-04  2.3583e-04  5.9495e-04
  592.2451  5.6967e-01  6.5455e-04  8.1474e-04 -7.3693e-04  5.9311e-04
  592.2487  6.9520e-01 -8.6348e-04  8.8059e-04 -9.5970e-04  6.2396e-04
  592.2526  8.4225e-01  6.7717e-05  2.1937e-04  1.4945e-03  6.8981e-04
  592.2562  9.1624e-01 -8.3296e-04  1.4568e-03 -9.0310e-05  7.3619e-04
  592.2600  9.3514e-01  2.2462e-05 -1.2950e-03 -7.5796e-04  7.3279e-04
  592.2637  9.3349e-01 -8.1456e-04  1.1274e-03  1.2034e-03  7.1831e-04
  592.2675  9.2488e-01  1.0925e-03  1.1592e-03 -1.2976e-04  7.4100e-04
  592.2714  9.1268e-01 -9.8371e-04  9.3000e-04 -1.9706e-03  7.3237e-04
  592.2750  9.1727e-01 -9.2981e-04  5.8753e-04 -1.1453e-03  7.1018e-04
  592.2788  9.1853e-01  1.0901e-03 -7.0669e-04 -1.0699e-03  7.3480e-04
  592.2825  8.9664e-01  1.0275e-03 -3.4446e-05 -3.9202e-04  7.2951e-04
  592.2863  8.7023e-01  3.5314e-04  2.5217e-04  1.1835e-04  6.9388e-04
  592.2900  8.7895e-01  2.2422e-04  1.2043e-04 -2.2654e-04  7.1531e-04
  592.2938  9.1503e-01  1.5320e-03 -3.0490e-04  1.3557e-04  7.3303e-04
  592.2977  9.3322e-01  9.4385e-05 -4.5726e-05  8.8132e-04  7.2243e-04
  592.3013  9.3686e-01 -6.1731e-04  9.2240e-05 -4.8722e-04  7.2726e-04
  592.3051  9.2963e-01 -1.1774e-03 -8.7686e-04  9.9211e-04  7.4140e-04
  592.3088  9.3034e-01  1.2009e-03 -1.7529e-04  1.3647e-03  7.3048e-04
  592.3126  9.3925e-01  1.7380e-04 -7.1939e-06  6.2861e-04  7.2016e-04
  592.3163  9.4904e-01 -1.7197e-04  1.1768e-03 -6.6292e-04  7.4754e-04
  592.3201  9.4932e-01  1.6327e-04  2.2724e-04 -2.9410e-04  7.4379e-04
  592.3239  9.4981e-01 -8.1134e-05  1.1960e-03 -7.6207e-05  7.2250e-04
  592.3276  9.4546e-01 -6.5695e-04 -9.8291e-05  1.6142e-03  7.4358e-04
  592.3314  9.3549e-01  5.3209e-04  1.2267e-03 -7.5610e-04  7.4111e-04
  592.3351  9.3262e-01  4.8093e-04 -1.3599e-03  6.3101e-04  7.1593e-04
  592.3389  9.3259e-01  7.6464e-04 -3.5358e-04 -1.3885e-04  7.3214e-04
  592.3427  9.3742e-01  1.1200e-03  1.1713e-03 -8.7497e-04  7.4155e-04
  592.3463  9.3944e-01 -9.4819e-04 -2.6188e-04 -8.5226e-04  7.2374e-04
  592.3502  9.3313e-01  1.1940e-04 -9.0382e-04 -1.1983e-03  7.2285e-04
  592.3539  9.3297e-01 -3.9486e-04 -1.2583e-04  9.5478e-04  7.4241e-04
  592.3577  9.3696e-01  3.8033e-04  4.1337e-04 -1.3009e-04  7.3073e-04
  592.3615  9.4405e-01  4.2808e-04 -3.3482e-05 -7.1162e-04  7.2035e-04
  592.3651  9.4816e-01 -5.0593e-04 -5.0890e-04 -5.3682e-04  7.4686e-04
  592.3690  9.4980e-01 -1.0952e-03  2.9622e-04  4.1042e-05  7.4230e-04
  592.3726  9.5150e-01  3.0412e-04 -7.5662e-05  3.5161e-05  7.1881e-04
  592.3765  9.5209e-01 -2.4814e-04  1.3311e-04  3.7689e-04  7.4464e-04
  592.3801  9.4295e-01  2.6178e-04 -3.1918e-04 -7.7533e-04  7.4369e-04
  592.3839  9.4385e-01 -4.6274e-05  3.2984e-04 -7.1659e-04  7.1768e-04
  592.3878  9.4253e-01  4.5893e-04  6.4141e-04 -9.3964e-04  7.3582e-04
  592.3914  9.3388e-01  1.3053e-03  1.2617e-04 -1.0583e-04  7.3720e-04
  592.3953  9.0794e-01 -1.0289e-03 -1.0224e-03 -1.2801e-04  7.1178e-04
  592.3989  8.7298e-01  7.0210e-04  4.1633e-04 -3.6772e-04  7.0151e-04
  592.4027  8.6275e-01 -4.7864e-04  9.4599e-04 -6.8114e-04  7.1349e-04
  592.4064  8.7360e-01  4.2656e-04  2.0672e-04 -3.0697e-05  7.0626e-04
  592.4102  8.7699e-01 -5.4814e-04 -7.6893e-04  1.0735e-03  6.9452e-04
  592.4139  8.6079e-01  6.3164e-04  5.4567e-04 -8.3265e-04  7.1082e-04
  592.4177  8.3455e-01  9.6789e-05  6.6896e-04  7.3272e-04  6.9975e-04
  592.4214  8.3251e-01 -1.3476e-03  3.1310e-05 -6.4260e-06  6.7588e-04
  592.4252  8.6135e-01 -3.8679e-04  1.3733e-03  5.4007e-05  7.0738e-04
  592.4290  8.9825e-01 -1.3440e-03 -4.9619e-04  1.1659e-04  7.2365e-04
  592.4327  9.2599e-01  8.0518e-04 -8.7177e-04  6.0177e-04  7.1075e-04
  592.4365  9.4127e-01 -7.5537e-04 -2.4883e-04  9.2338e-05  7.3317e-04
  592.4401  9.4781e-01  8.9424e-04 -1.6416e-03 -5.0056e-05  7.4292e-04
  592.4439  9.4945e-01  3.9021e-04 -3.4279e-04  5.0532e-04  7.2627e-04
  592.4478  9.4144e-01 -4.8390e-04  2.6495e-04  3.5912e-05  7.2439e-04
  592.4514  9.2899e-01  5.1938e-04 -3.3280e-05 -3.4465e-04  7.3821e-04
  592.4553  9.0267e-01  5.1547e-04 -8.9673e-05 -4.2557e-04  7.1620e-04
  592.4589  8.5379e-01 -2.9888e-04 -8.0117e-04 -5.7580e-04  6.8518e-04
  592.4628  8.1950e-01 -4.5604e-04  3.5174e-04 -7.3503e-04  6.9704e-04
  592.4664  8.4509e-01 -8.1861e-05  5.9411e-04 -6.1986e-05  7.0061e-04
  592.4702  8.9575e-01  2.2824e-04  6.2307e-04 -1.2071e-03  6.9555e-04
  592.4739  9.2769e-01  3.2165e-04 -7.5732e-04  7.7959e-05  7.3253e-04
  592.4777  9.3591e-01  9.6597e-04 -1.9660e-04 -7.9639e-05  7.3879e-04
  592.4814  9.3960e-01  5.3264e-04 -9.4734e-04 -4.1019e-04  7.1466e-04
  592.4852  9.3758e-01  3.6668e-04 -6.2344e-04 -6.1462e-04  7.3274e-04
  592.4890  9.3985e-01  6.6946e-04  2.7369e-04  4.0108e-05  7.3908e-04
  592.4926  9.3863e-01  9.6152e-04  4.6653e-04  4.1824e-04  7.1956e-04
  592.4965  9.4008e-01 -4.5240e-04  1.2134e-03 -1.3427e-04  7.2506e-04
  592.5001  9.4148e-01  1.9238e-04  2.7422e-04  6.2568e-04  7.4064e-04
  592.5040  9.4196e-01  8.1772e-04 -1.2367e-03 -7.9378e-04  7.3025e-04
  592.5078  9.4132e-01 -2.1567e-04  3.8025e-04  1.9050e-04  7.1643e-04
  592.5114  9.4128e-01 -6.7717e-04 -4.6017e-04 -4.1651e-04  7.4067e-04
  592.5153  9.4063e-01  1.4633e-05 -6.2788e-04 -7.2810e-04  7.3526e-04
  592.5189  9.4304e-01 -5.6431e-04 -6.1744e-04 -2.5059e-04  7.1490e-04
  592.5226  9.3754e-01 -8.2302e-04 -9.6602e-05 -3.3717e-04  7.3539e-04
  592.5264  9.2342e-01 -3.1689e-04 -7.6056e-04 -6.0220e-04  7.3304e-04
  592.5302  8.9513e-01  3.9187e-04 -3.9200e-04  6.2140e-04  6.9876e-04
  592.5339  8.6768e-01  4.6552e-04  1.6024e-04  8.5400e-04  7.0478e-04
  592.5377  8.7072e-01 -2.6321e-04  3.2658e-04 -1.0965e-04  7.1215e-04
  592.5413  9.0131e-01  6.2130e-04  2.2982e-04 -7.0302e-04  7.0603e-04
  592.5452  9.2314e-01  1.6790e-04 -1.3059e-04 -1.0216e-03  7.1599e-04
  592.5490  9.3739e-01 -1.0235e-03 -1.4409e-04 -7.1966e-04  7.3929e-04
  592.5526  9.4232e-01  9.9036e-04  2.2147e-04 -9.2178e-04  7.2818e-04
  592.5565  9.4044e-01 -6.5028e-05  1.0930e-03 -9.3289e-04  7.1505e-04
  592.5601  9.4228e-01  3.5404e-04  1.3674e-04  7.0030e-04  7.3969e-04
  592.5638  9.4894e-01  2.6346e-03  4.7657e-04 -1.3223e-03  7.3951e-04
  592.5676  9.5147e-01  1.0695e-04  5.4781e-05  1.4016e-03  7.1570e-04
  592.5714  9.5438e-01  8.7983e-04  2.3732e-04 -8.0242e-04  7.4168e-04
  592.5750  9.5281e-01 -6.4588e-04  7.8280e-04 -9.6357e-05  7.4384e-04
  592.5789  9.5509e-01 -1.5552e-04 -5.7717e-04 -4.3808e-05  7.1740e-04
  592.5825  9.5588e-01  6.8361e-04 -4.2468e-04  2.6577e-04  7.3593e-04
  592.5864  9.5142e-01 -7.5327e-04  1.2798e-04 -7.2592e-04  7.3995e-04
  592.5900  9.5116e-01 -4.7624e-04  9.7589e-04  8.8790e-04  7.2125e-04
  592.5938  9.5320e-01 -3.1742e-04  1.3685e-03  2.0510e-03  7.2640e-04
  592.5975  9.5372e-01 -3.1958e-04  5.0861e-04 -9.3324e-04  7.4272e-04
  592.6013  9.5316e-01 -7.5113e-05 -8.9044e-04  1.1496e-03  7.3054e-04
  592.6050  9.5474e-01  1.1733e-03 -1.2496e-04  3.6390e-04  7.1902e-04
  592.6088  9.4980e-01 -1.6466e-04 -1.2544e-04 -1.2301e-04  7.4189e-04
  592.6125  9.4286e-01 -2.6921e-04 -4.3470e-04  3.0122e-05  7.3376e-04
  592.6162  9.4374e-01 -8.5622e-04  8.3218e-04 -1.6366e-04  7.1326e-04
  592.6201  9.4978e-01  5.1822e-04 -3.9078e-04 -6.6092e-04  7.3691e-04
  592.6237  9.5189e-01  5.4811e-04  6.3571e-04 -2.5121e-04  7.4167e-04
  592.6276  9.5308e-01 -1.0617e-03  5.1911e-04 -4.1459e-04  7.1726e-04
  592.6312  9.5253e-01  9.1225e-04 -7.9785e-04  3.0828e-05  7.3445e-04
  592.6350  9.5150e-01  1.2091e-03 -9.3772e-04 -2.9883e-04  7.4124e-04
  592.6387  9.5011e-01 -2.2751e-04 -8.3736e-05  5.7307e-05  7.2171e-04
  592.6425  9.4964e-01  7.6318e-04  8.2772e-04  8.3162e-04  7.2299e-04
  592.6461  9.4543e-01  7.0348e-04 -3.9389e-04  1.0046e-03  7.3967e-04
  592.6500  9.4550e-01  1.0243e-03  4.6730e-04 -6.7597e-04  7.2729e-04
  592.6537  9.4802e-01  1.7713e-03 -1.0174e-03 -2.9548e-04  7.1543e-04
  592.6574  9.4901e-01  6.5836e-04  3.9054e-04 -1.1694e-04  7.3921e-04
  592.6613  9.5463e-01  4.7323e-04 -8.9454e-04 -4.9093e-04  7.3868e-04
  592.6649  9.5745e-01 -2.4377e-04  8.2040e-04 -1.3398e-03  7.1620e-04
  592.6688  9.5414e-01 -1.5346e-04  9.3887e-04 -1.2186e-03  7.4017e-04
  592.6724  9.6046e-01 -7.2739e-05  3.6287e-04  6.4389e-04  7.4368e-04
  592.6762  9.5703e-01  3.2298e-04  1.4949e-04  1.3741e-03  7.1691e-04
  592.6799  9.5805e-01 -6.4646e-05  3.4684e-04  3.4341e-04  7.3531e-04
  592.6837  9.5552e-01  1.9559e-04 -5.6548e-04 -8.4896e-05  7.4140e-04
  592.6873  9.5498e-01  3.0125e-04  7.2366e-04 -5.7639e-04  7.2116e-04
  592.6912  9.5068e-01 -3.8154e-04 -5.3814e-04  1.3003e-04  7.2376e-04
  592.6948  9.4302e-01 -3.2536e-04 -2.4544e-04 -3.0317e-04  7.3700e-04
  592.6987  9.3830e-01  1.1625e-03  2.3640e-04  1.5272e-03  7.2343e-04
  592.7023  9.3644e-01 -2.8489e-04  5.5813e-05 -1.1003e-03  7.0833e-04
  592.7061  9.3911e-01  9.2441e-04 -9.0554e-04  1.5956e-04  7.3485e-04
  592.7098  9.3750e-01 -1.7254e-03 -4.2789e-04  1.0236e-04  7.2851e-04
  592.7136  9.4023e-01 -9.3740e-04  7.6329e-04 -4.4878e-04  7.0938e-04
  592.7172  9.4373e-01 -1.1083e-03  4.7080e-05  3.9213e-04  7.3326e-04
  592.7211  9.4514e-01  7.2638e-04 -2.3886e-04  5.9317e-04  7.3760e-04
  592.7249  9.5058e-01 -7.9846e-04 -4.9404e-04  1.4066e-04  7.1417e-04
  592.7285  9.5285e-01  3.1959e-04 -1.0545e-04  4.7371e-04  7.3200e-04
  592.7322  9.5520e-01  4.4417e-04 -6.5548e-04 -1.9854e-04  7.3997e-04
  592.7360  9.5464e-01  8.5752e-04  1.1276e-04 -2.0970e-04  7.2212e-04
  592.7397  9.5189e-01  4.9222e-04 -7.8473e-04 -2.9734e-04  7.2228e-04
  592.7435  9.4933e-01  3.3701e-04  1.9823e-04  8.8144e-04  7.3838e-04
  592.7473  9.4308e-01 -5.8719e-04  2.4170e-05  1.1401e-03  7.2393e-04
  592.7509  9.4474e-01 -1.0445e-03 -3.3083e-04  7.5801e-04  7.1210e-04
  592.7546  9.4963e-01  7.9827e-04 -3.2747e-04 -1.3746e-03  7.3683e-04
  592.7584  9.5037e-01  3.5731e-04 -2.6637e-04 -6.8487e-04  7.3341e-04
  592.7621  9.5526e-01 -2.6296e-04  1.9799e-04  7.5778e-05  7.1257e-04
  592.7659  9.5539e-01  7.7338e-04 -2.6387e-04  8.9617e-04  7.3619e-04
  592.7697  9.5688e-01  1.9049e-05 -1.4064e-04 -1.0066e-03  7.3877e-04
  592.7733  9.5466e-01  4.4909e-04  3.9070e-04 -1.2113e-03  7.1329e-04
